cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.5162020230655192,5.879713144416156,0.01118836269000779,2.668079701456268,3.38887213008229,1.2366931438446045,4.029214859008789,6.977966785430908,9.068017959594727,10.015806198120117,10.255149841308594,10.316802978515625,10.375364303588867,3.331786632537842
6,0.5620714461581547,4.772356243880776,0.0051562885847138105,2.661872422369309,3.3148634646068116,1.2349188327789307,3.9968786239624023,6.847653865814209,8.8016357421875,9.65451431274414,9.903837203979492,9.992704391479492,10.077489852905273,3.2577478885650635
6,0.45011315205680547,3.854186614974223,0.006503036726009157,2.6247262814705397,2.366614344855937,1.1983976364135742,3.845400333404541,6.576981067657471,8.548587799072266,9.46953010559082,9.573162078857422,9.585018157958984,9.601400375366211,2.6542675495147705
6,0.465829264109702,7.786579383271901,0.004324919755068369,2.6007808892747706,2.83462724346324,1.18790864944458,3.791522741317749,6.386805534362793,8.074297904968262,8.75561809539795,8.91208553314209,8.98049259185791,9.04797077178955,2.9397692680358887
6,0.4731321932729688,4.032082212335148,0.007978703041632191,2.0353170235779303,2.697660884718155,1.1779844760894775,3.8852977752685547,6.774095058441162,8.88029670715332,9.86241340637207,10.03420639038086,10.046058654785156,10.056577682495117,2.498047113418579
6,0.5335076102531994,4.102981592739229,0.015491634637180719,2.265511169661914,2.4119569364241142,1.1579840183258057,3.674896478652954,6.087685585021973,7.622955322265625,8.235107421875,8.372261047363281,8.444503784179688,8.509284019470215,2.5100796222686768
6,0.4492647499264238,4.304596767152392,0.004519667463988686,3.070817019977465,3.1340954096481854,1.294511318206787,4.269968032836914,7.5542073249816895,10.094587326049805,11.421232223510742,11.629657745361328,11.637138366699219,11.643957138061523,3.550150156021118
6,0.4540949900380123,5.832456636554276,0.005224801529374399,3.3629949428728123,2.0180891388745423,1.1233623027801514,3.45444655418396,5.605709075927734,6.919988632202148,7.4620866775512695,7.660632133483887,7.841291427612305,8.02431869506836,2.8266382217407227
6,0.47705818691994833,6.050456104171726,0.016012390558674382,3.6232491109177216,3.5016135393352408,1.3008453845977783,4.286436080932617,7.424753189086914,9.76120376586914,10.904133796691895,11.192605018615723,11.260109901428223,11.38297176361084,4.280702829360962
6,0.534574513266546,3.9600750140556182,0.01768068902856666,3.430177384292124,2.308421512389472,1.1954174041748047,3.73814058303833,6.175688743591309,7.741662979125977,8.385528564453125,8.602245330810547,8.7980375289917,8.99659538269043,3.125922441482544
6,0.5783353487178885,3.3755857623687433,0.005392851596735965,3.442582971750067,2.715993803695147,1.2506091594696045,3.9706075191497803,6.653326034545898,8.435757637023926,9.200377464294434,9.431267738342285,9.611560821533203,9.844764709472656,3.5071399211883545
6,0.45328167679526765,2.838812434130864,0.004885050817949541,2.5021199405850068,2.025616974843802,1.1571617126464844,3.6813693046569824,6.240571975708008,8.106680870056152,8.960811614990234,9.016403198242188,9.026495933532715,9.037895202636719,2.4389004707336426
6,0.44330149530993185,4.161080081106194,0.005597956952974349,2.4602773676149505,3.3453911327865096,1.2631864547729492,4.217605113983154,7.5966010093688965,10.301094055175781,11.804731369018555,12.092109680175781,12.099691390991211,12.105968475341797,3.2047617435455322
6,0.4408303676600541,3.713614787761563,0.005865882715712039,2.155499752507776,3.461840998237819,1.2355694770812988,4.178810119628906,7.6423749923706055,10.512981414794922,12.208479881286621,12.434951782226562,12.440685272216797,12.445602416992188,3.0319137573242188
6,0.5297907367129288,4.1087371984144525,0.004388796858282569,3.1954469953764715,2.284302698635179,1.1794500350952148,3.670356273651123,6.023107528686523,7.513418197631836,8.120346069335938,8.314308166503906,8.517273902893066,8.703267097473145,3.0207817554473877
6,0.5184896706162281,4.618661972694045,0.0070201548456258886,2.6921409828954808,3.2837927302701218,1.256380558013916,4.1041669845581055,7.145524978637695,9.347322463989258,10.366226196289062,10.600690841674805,10.642900466918945,10.698538780212402,3.3911049365997314
